Date,STRESS_INDEX,Z_VOL_RATIO,Z_VOL_FXI_30D
2015-04-23,0.5239424651967598,0.760299486966819,0.2875854434267006
2015-04-24,0.6086077623219749,0.9242102775837856,0.2930052470601641
2015-04-27,0.6306927883908557,0.9624643178832326,0.298921258898479
2015-04-28,0.7318259735610676,1.1704668388132933,0.293185108308842
2015-04-29,0.794215296709967,1.236382943905493,0.3520476495144411
2015-04-30,0.8597135274015378,1.3356467863682115,0.3837802684348641
2015-05-01,0.7820057368890789,1.1843486609598246,0.37966281281833314
2015-05-04,0.8328481850365611,1.286201386215525,0.37949498385759717
2015-05-05,0.9831500607045816,1.3745919329049932,0.5917081885041698
2015-05-06,1.0703664719329988,1.482710658066929,0.658022285799069
2015-05-07,1.2153377750183678,1.8014314076876843,0.6292441423490512
2015-05-08,1.1326069352491004,1.5968783322442968,0.668335538253904
2015-05-11,1.1244863747705884,1.5662989853542395,0.6826737641869374
2015-05-12,1.0821273121861648,1.605912219969687,0.5583424044026425
2015-05-13,1.1784864859453905,1.7852837843065938,0.5716891875841874
2015-05-14,1.0815143486131338,1.6135315959619279,0.5494971012643399
2015-05-15,1.1164683790470498,1.6594486060695735,0.5734881520245261
2015-05-18,1.179752129843697,1.7563911937622427,0.6031130659251512
2015-05-19,1.2076084190954162,1.7980637697801312,0.6171530684107011
2015-05-20,0.6651612401029381,1.1616151499549994,0.1687073302508768
2015-05-21,0.4038653414483173,0.8591155576502515,-0.05138487475361686
2015-05-22,0.5777414503814745,1.0743535020983943,0.08112939866455471
2015-05-26,0.48360554046280896,0.8989765475936511,0.06823453333196686
2015-05-27,0.4187839090443309,0.7768171011012586,0.06075071698740317
2015-05-28,0.6393961751977255,1.0382477337867917,0.24054461660865936
2015-05-29,0.5992996922681871,0.9674532773269932,0.23114610720938103
2015-06-01,0.43631808950242745,0.862598739032357,0.010037439972497947
2015-06-02,0.48208287387057097,0.9640078142963465,0.00015793344479543428
2015-06-03,0.3948513407406697,0.8585775436039538,-0.06887486212261443
2015-06-04,0.29190501302828586,0.7051675506686963,-0.12135752461212454
2015-06-05,0.2878757003026631,0.7031338183767443,-0.12738241777141812
2015-06-08,0.2899384259953063,0.6897715440414232,-0.10989469205081065
2015-06-09,0.2689544687526268,0.673400492312768,-0.13549155480751437
2015-06-10,0.1869042043461973,0.5029896435606277,-0.12918123486823305
2015-06-11,0.19024098516336957,0.5106718545123918,-0.1301898841856527
2015-06-12,0.21419080719777206,0.5608106605639875,-0.13242904616844342
2015-06-15,0.4107372943910359,0.8468113577785419,-0.025336768996470124
2015-06-16,0.39017099167248936,0.8087506782321441,-0.028408694887165405
2015-06-17,0.2794345178026152,0.7599183435384392,-0.2010493079332089
2015-06-18,0.15239845881624695,0.5618616860074864,-0.25706476837499254
2015-06-19,0.15407864704158156,0.5554898301391606,-0.24733253605599753
2015-06-22,0.15716536645099793,0.6460934288469874,-0.3317626959449915
2015-06-23,0.3025291952340442,0.8401192085109995,-0.23506081804291118
2015-06-24,0.2589991896360382,0.7553030227055005,-0.23730464343342414
2015-06-25,0.2778388454875945,0.7709679227495783,-0.21529023177438927
2015-06-26,0.5079684395596403,1.1309088940072323,-0.11497201488795158
2015-06-29,0.19985262660365183,0.5035654560893265,-0.10386020288202277
2015-06-30,0.3150447389310134,0.638445111713415,-0.008355633851388133
2015-07-01,0.22721528925993575,0.49943999964909086,-0.04500942112921937
2015-07-02,0.22253800669666762,0.49415588563917207,-0.049079872245836806
2015-07-06,0.49611010264271477,0.806958252494981,0.18526195279044858
2015-07-07,0.4968567602844523,0.7830199245771604,0.21069359599174423
2015-07-08,0.9671783356189119,1.2184809547694053,0.7158757164684183
2015-07-09,1.4459377955938257,1.80608973221379,1.0857858589738614
2015-07-10,1.5140211352840578,1.766631740225022,1.2614105303430936
2015-07-13,1.4389737923306876,1.6313959530259732,1.2465516316354017
2015-07-14,1.4056974664827362,1.5878419135576136,1.2235530194078588
2015-07-15,1.4404635931802554,1.6253417680969064,1.2555854182636044
2015-07-16,1.4557161924658664,1.6109117344335613,1.3005206504981714
2015-07-17,1.5157914142672202,1.7183451166904593,1.313237711843981
2015-07-20,1.5182559020240476,1.7240514488913943,1.312460355156701
2015-07-21,1.522431862449055,1.7431549386946237,1.301708786203486
2015-07-22,1.5132645176901232,1.7301529592716813,1.2963760761085652
2015-07-23,1.576990395898037,1.859023513738735,1.2949572780573388
2015-07-24,1.50649931063516,1.7267745679684703,1.2862240533018496
2015-07-27,1.6177422920339033,1.86013294661958,1.3753516374482266
2015-07-28,1.5197736419480945,1.67807140653295,1.361475877363239
2015-07-29,1.5283342675081188,1.6778195944466459,1.3788489405695918
2015-07-30,1.5369577183569092,1.6879249127771467,1.3859905239366714
2015-07-31,1.5964743983230063,1.810934386641294,1.382014410004719
2015-08-03,1.6096779913424715,1.8297944279612857,1.3895615547236573
2015-08-04,1.6076946285750615,1.8432479054951163,1.3721413516550067
2015-08-05,1.5300926409157913,1.7528458938814127,1.3073393879501702
2015-08-06,1.5154285311365796,1.7291111391238283,1.301745923149331
2015-08-07,1.532370337999969,1.7500945055863992,1.3146461704135386
2015-08-10,1.4505244744338517,1.5745090238356438,1.3265399250320595
2015-08-11,1.6409456362988903,1.9983421857030772,1.2835490868947037
2015-08-12,1.5911017670591812,1.9447323073945968,1.2374712267237657
2015-08-13,1.6480264718283775,2.046445788868593,1.249607154788162
2015-08-14,1.641952758361636,2.0327618117554547,1.2511437049678171
2015-08-17,1.4496618595773025,1.8094411753361213,1.089882543818484
2015-08-18,1.3091952291855202,1.6680743749402285,0.9503160834308119
2015-08-19,0.8594453289098509,1.3088921411325174,0.40999851668718457
2015-08-20,0.2651623683926433,0.4122452719640984,0.11807946482118822
2015-08-21,-0.2728616651106417,-0.3543618623371988,-0.19136146788408454
2015-08-24,-0.07140350058780401,-0.43276738539704135,0.28996038422143333
2015-08-25,0.03166478688316837,-0.343315452625511,0.40664502639184774
2015-08-26,-0.10614387857624383,-0.6803413370141256,0.4680535798616379
2015-08-27,0.04935414605453753,-0.623033233089384,0.721741525198459
2015-08-28,0.09549100500973223,-0.5877514642055595,0.7787334742250239
2015-08-31,0.09782466868986311,-0.5887077311908057,0.7843570685705319
2015-09-01,0.17026351187576932,-0.6035571656936956,0.9440841894452342
2015-09-02,0.1652819774059623,-0.6478259553547218,0.9783899101666463
2015-09-03,0.1744609799468595,-0.6412038082037183,0.9901257680974372
2015-09-04,0.24109990485582078,-0.6019961106013021,1.0841959203129437
2015-09-08,0.5452998369922561,-0.4490284718068728,1.5396281457913852
2015-09-09,0.5225215821206936,-0.4592163002412288,1.504259464482616
2015-09-10,0.508760078830475,-0.4667006596515318,1.4842208173124818
2015-09-11,0.5062645252735751,-0.4717470498962251,1.4842761004433753
2015-09-14,0.5091105791027517,-0.4699311001945066,1.48815225840001
2015-09-15,0.505531239112459,-0.48937202615398195,1.5004345043789
2015-09-16,0.5661285407497504,-0.456348955174612,1.5886060366741128
2015-09-17,0.5675808649389441,-0.45358247738137103,1.5887442072592592
2015-09-18,0.580806498733651,-0.4584886825900901,1.6201016800573922
2015-09-21,0.5861015203345508,-0.45864518910424606,1.6308482297733475
2015-09-22,0.558443906542679,-0.47002212959547013,1.586909942680828
2015-09-23,0.5625436762958543,-0.46366662322564833,1.588753975817357
2015-09-24,0.5420926468150596,-0.4767732568206313,1.5609585504507506
2015-09-25,0.5327721284015191,-0.48336499813414674,1.548909254937185
2015-09-28,0.515549530694378,-0.5300868691092124,1.5611859304979685
2015-09-29,0.519989623242872,-0.5222996270303953,1.5622788735161393
2015-09-30,0.5331294878718127,-0.548062966728809,1.6143219424724344
2015-10-01,0.5124800963731106,-0.5615096166407467,1.586469809386968
2015-10-02,0.574643947756898,-0.5143046361370736,1.6635925316508695
2015-10-05,0.5811664217340056,-0.46810688867494454,1.6304397321429556
2015-10-06,0.40685660384820327,-0.42955430309080833,1.2432675107872149
2015-10-07,0.5049271146352681,-0.34240173650539474,1.352255965775931
2015-10-08,0.5987894857974508,-0.11962476539272056,1.3172037369876222
2015-10-09,0.5001988479860953,-0.11855937684593369,1.1189570728181242
2015-10-12,0.41231470744171356,-0.18985876683074288,1.01448818171417
2015-10-13,0.4171828962267495,-0.18188067829539176,1.0162464707488907
2015-10-14,0.3177870512678211,-0.11792149466480759,0.7534955972004498
2015-10-15,0.41510110668093025,-0.012588337778288869,0.8427905511401493
2015-10-16,0.41360990813901627,-0.015573112631310063,0.8427929289093427
2015-10-19,0.30069070644911416,-0.06046661242928656,0.6618480253275149
2015-10-20,-0.13228776613341314,-0.3480090267634312,0.08343349449660493
2015-10-21,-0.05863161677774929,-0.2459007409982089,0.12863750744271032
2015-10-22,-0.053629106997408776,-0.2867720231988454,0.17951380920402787
2015-10-23,-0.04631563247848773,-0.29487352556075563,0.20224226060378017
2015-10-26,0.015455857139148335,-0.2353098528418002,0.26622156712009687
2015-10-27,0.036416797803784554,-0.19518431709162828,0.2680179126991974
2015-10-28,-0.0540286828058891,-0.2886424059412537,0.18058504032947548
2015-10-29,-0.057303364356906375,-0.2896149956991996,0.17500826698538682
2015-10-30,-0.0728140530581027,-0.24233361799903674,0.09670551188283132
2015-11-02,-0.10604881324499038,-0.29202746778998184,0.07992984130000107
2015-11-03,-0.10850508661521965,-0.24072567676112827,0.023715503530688974
2015-11-04,-0.1393563284947943,-0.27402849796885004,-0.0046841590207385205
2015-11-05,-0.15208033064872883,-0.2802068704392979,-0.023953790858159785
2015-11-06,-0.13552670450565787,-0.2645285034916057,-0.006524905519710025
2015-11-09,0.056633551328918744,0.10688822301681544,0.0063788796410220415
2015-11-10,0.07255780701967277,0.12584590962420467,0.019269704415140858
2015-11-11,0.06204771368226534,0.1830841325033454,-0.058988705138814726
2015-11-12,-0.036688558558160035,-0.012582373592670275,-0.060794743523649795
2015-11-13,-0.16724629599122598,-0.14593930333276708,-0.18855328864968485
2015-11-16,-0.15801343689016045,-0.11255227814331875,-0.20347459563700218
2015-11-17,-0.18880527422003396,-0.13929700553341032,-0.2383135429066576
2015-11-18,-0.5590839788020692,-0.5678877494394545,-0.5502802081646839
2015-11-19,-0.5510186697758593,-0.5468075339054819,-0.5552298056462368
2015-11-20,-0.494678733520373,-0.4897869081522472,-0.49957055888849883
2015-11-23,-0.47389892409396134,-0.46976821247608247,-0.4780296357118402
2015-11-24,-0.49032041014667527,-0.47173919692391575,-0.5089016233694348
2015-11-25,-0.4828395530797084,-0.4540905182327079,-0.5115885879267088
2015-11-27,-0.5322905899692909,-0.4533175874266527,-0.6112635925119292
2015-11-30,-0.48665554449507786,-0.40865550181844307,-0.5646555871717126
2015-12-01,-0.5126128933414099,-0.456553445337858,-0.5686723413449618
2015-12-02,-0.5381833291717213,-0.5155809391407489,-0.5607857192026937
2015-12-03,-0.6092478886553624,-0.6296343933029067,-0.5888613840078181
2015-12-04,-0.7244180376737588,-0.7662694987851997,-0.6825665765623179
2015-12-07,-0.7585624788917402,-0.7871245796587938,-0.7300003781246868
2015-12-08,-0.8132893877885499,-0.85076810085993,-0.7758106747171697
2015-12-09,-0.8165177317669944,-0.8647505132134852,-0.7682849503205036
2015-12-10,-0.7950904402782446,-0.8178559749099819,-0.7723249056465072
2015-12-11,-0.7376562033922923,-0.8263154419698626,-0.648996964814722
2015-12-14,-0.6769789727592356,-0.7710927795215716,-0.5828651659968995
2015-12-15,-0.6179831257706269,-0.7070456627778,-0.5289205887634537
2015-12-16,-0.5852344112424075,-0.7161408847363628,-0.4543279377484521
2015-12-17,-0.6433004676324358,-0.8067830165558317,-0.4798179187090397
2015-12-18,-0.6666045098706141,-0.8709168002078914,-0.4622922195333369
2015-12-21,-0.6572489079516055,-0.8750921330190147,-0.43940568288419635
2015-12-22,-0.7173902045854077,-0.9333518342406939,-0.5014285749301215
2015-12-23,-0.6663136911619996,-0.9076902324162021,-0.424937149907797
2015-12-24,-0.6642507521398645,-0.9042194950520716,-0.4242820092276575
2015-12-28,-0.5996659733531464,-0.8187972979976793,-0.38053464870861364
2015-12-29,-0.6558885520433982,-0.8643016727171119,-0.44747543136968465
2015-12-30,-0.6376058883592861,-0.8249862157178004,-0.45022556100077177
2015-12-31,-0.6529097798160926,-0.8544542132824248,-0.4513653463497604
2016-01-04,-0.49734331432354517,-0.6969306061896489,-0.2977560224574415
2016-01-05,-0.499623599888555,-0.7002013759842081,-0.29904582379290195
2016-01-06,-0.5278290396798724,-0.7433175315653169,-0.312340547794428
2016-01-07,-0.4255080930560231,-0.7231537552011853,-0.12786243091086097
2016-01-08,-0.4331461459983468,-0.7380346727674744,-0.12825761922921922
2016-01-11,-0.43529407462122366,-0.7408665608455027,-0.12972158839694461
2016-01-12,-0.5185637848849806,-0.8267693700020996,-0.21035819976786144
2016-01-13,-0.5968467146899586,-0.9513188062349505,-0.24237462314496688
2016-01-14,-0.5753905205000907,-0.956313832373449,-0.1944672086267324
2016-01-15,-0.38032466190184216,-0.8258924423375195,0.06524311853383509
2016-01-19,-0.2538528848182552,-0.7110197637304223,0.20331399409391193
2016-01-20,-0.13457889719869232,-0.5589520020761776,0.28979420767879294
2016-01-21,-0.13055755905923025,-0.565968451439102,0.3048533333206415
2016-01-22,-0.007806737465404945,-0.5326588861708411,0.5170454112400312
2016-01-25,0.014549296864098338,-0.530319590679098,0.5594181844072946
2016-01-26,0.0035982097715535066,-0.5665201294504324,0.5737165489935394
2016-01-27,-0.023495010035949504,-0.5628037140518687,0.5158136939799697
2016-01-28,-0.02369734596789891,-0.5632310592814518,0.515836367345654
2016-01-29,0.015990769284961126,-0.5916855331819217,0.623667071751844
2016-02-01,0.022684282677553458,-0.5568425983329017,0.6022111636880086
2016-02-02,0.05228787089000736,-0.5425706881161827,0.6471464298961974
2016-02-03,0.09472210759967165,-0.48627506074648075,0.675719275945824
2016-02-04,0.07943359709395706,-0.48819074440299987,0.647057938590914
2016-02-05,0.057999355099681404,-0.5245228232124582,0.640521533411821
2016-02-08,0.015376792513760396,-0.5437220154975397,0.5744756005250605
2016-02-09,0.012322886213872064,-0.5471916602252473,0.5718374326529915
2016-02-10,0.023845071859138256,-0.5385798021108588,0.5862699458291353
2016-02-11,0.04584968073194573,-0.506632341598977,0.5983317030628684
2016-02-12,0.06749682880350544,-0.5554538213704244,0.6904474789774353
2016-02-16,0.24727263723589404,-0.45285477544809094,0.947400049919879
2016-02-17,0.19484397471675385,-0.5116763140637474,0.9013642634972551
2016-02-18,0.19790514049411834,-0.5091565562975877,0.9049668372858244
2016-02-19,0.17753559286370962,-0.5113098119803293,0.8663809977077486
2016-02-22,0.16448604112660756,-0.4853586294287359,0.814330711681951
2016-02-23,0.20645573430016617,-0.4572690016450326,0.8701804702453649
2016-02-24,0.20332223870950714,-0.46174542784642,0.8683899052654342
2016-02-25,0.19671969387821348,-0.47554880312627923,0.8689881908827062
2016-02-26,0.23095376545497878,-0.37176071288897355,0.8336682437989311
2016-02-29,0.23019599373615718,-0.35029334039760196,0.8106853278699163
2016-03-01,0.1359203551955456,-0.425306871563981,0.6971475819550722
2016-03-02,0.12182468579879638,-0.43748437203472185,0.6811337436323146
2016-03-03,-0.001381027247370492,-0.5092318710454378,0.5064698165506968
2016-03-04,0.06413162700420377,-0.45443403494268764,0.5826972889510952
2016-03-07,0.007903263253653814,-0.4557720804004303,0.47157860690773795
2016-03-08,0.016933179992113495,-0.43059643291587757,0.46446279290010456
2016-03-09,0.031179116060253753,-0.3994226589728841,0.4617808910933916
2016-03-10,0.03470964067338178,-0.37190677451539145,0.441326055862155
2016-03-11,0.11358961581692925,-0.3329490852254045,0.560128316859263
2016-03-14,0.08441590526147608,-0.2781588257294243,0.44699063625237645
2016-03-15,0.026108828972793874,-0.33064597442313537,0.3828636323687231
2016-03-16,-0.003713659019913357,-0.28938130685420105,0.28195398881437433
2016-03-17,-0.015456576333522654,-0.30055789394738974,0.26964474128034444
2016-03-18,-0.03643497192305527,-0.31997563228944786,0.24710568844333733
2016-03-21,0.037424516121806764,-0.1552140110991987,0.23006304334281222
2016-03-22,0.038445228138598304,-0.09144569260732104,0.16833614888451764
2016-03-23,0.03900142402282132,-0.11257421160295517,0.1905770596485978
2016-03-24,0.05636625044971893,-0.09503178024215526,0.20776428114159312
2016-03-28,0.027046375263975565,-0.05644943742951195,0.11054218795746308
2016-03-29,0.061110096434743286,0.051628298464025196,0.07059189440546138
2016-03-30,-0.08820035210361808,-0.044703846700385165,-0.131696857506851
2016-03-31,-0.05064661194270956,0.04869035609386927,-0.14998357997928838
2016-04-01,-0.05570948436693928,0.05202578231888212,-0.16344475105276068
2016-04-04,-0.025965909098564076,0.07504654927653494,-0.1269783674736631
2016-04-05,-0.037104062422705426,0.06425736074220308,-0.13846548558761393
2016-04-06,-0.059647719113202484,0.09184583368504469,-0.21114127191144966
2016-04-07,-0.058640016404973856,0.022215200148826095,-0.1394952329587738
2016-04-08,-0.005757903565697969,0.11544491917339056,-0.1269607263047865
2016-04-11,0.008118050080570663,0.13022264139731834,-0.11398654123617702
2016-04-12,0.03361112254652498,0.17369558940103902,-0.10647334430798906
2016-04-13,0.27657423601548964,0.6251101817283505,-0.07196170969737128
2016-04-14,0.22213469357382498,0.5649910631041285,-0.12072167595647854
2016-04-15,0.2647239461576987,0.6130484659177234,-0.08360057360232613
2016-04-18,0.12069876808507086,0.43351379839295284,-0.1921162622228111
2016-04-19,0.10234840712683627,0.4117593484555662,-0.2070625342018937
2016-04-20,0.11239471913307039,0.5108933503795549,-0.28610391211341407
2016-04-21,0.10182053529312338,0.473617809052414,-0.26997673846616727
2016-04-22,0.08612486274096856,0.4540817998096338,-0.2818320743276967
2016-04-25,0.02632571203653125,0.5041716694244969,-0.45152024535143437
2016-04-26,0.03644107069453273,0.5203303605796146,-0.4474482191905491
2016-04-27,0.03705852362165829,0.5262141625213888,-0.45209711527807217
2016-04-28,-0.02274036749624822,0.40337108158128604,-0.4488518165737825
2016-04-29,0.008211960080554054,0.437929107192749,-0.4215051870316409
2016-05-02,-0.032058201104582934,0.3647756743213378,-0.42889207653050365
2016-05-03,0.03632402736342699,0.40023904790246584,-0.32759099317561186
2016-05-04,0.033367524787615926,0.379490972697136,-0.31275592312190414
2016-05-05,0.026928125254286228,0.3964875662944699,-0.34263131578589745
2016-05-06,0.017572464455895942,0.3800645808683994,-0.3449196519566075
2016-05-09,0.04334433155390502,0.4101979018349339,-0.32350923872712384
2016-05-10,0.09739036949071539,0.4381091296185166,-0.24332839063708583
2016-05-11,0.04421181699399476,0.33801889120389494,-0.24959525721590542
2016-05-12,0.047943625195488074,0.34548403436542763,-0.24959678397445148
2016-05-13,0.06842882680751011,0.35560366372032964,-0.21874601010530942
2016-05-16,0.0859201513309039,0.3333751582537082,-0.16153485559190042
2016-05-17,0.008152255872214034,0.2517990750535307,-0.23549456330910265
2016-05-18,0.0026345968675829667,0.30131414018350794,-0.296044946448342
2016-05-19,0.018948662696432916,0.3865405283632525,-0.34864320297038665
2016-05-20,-0.0023159709375628057,0.3448077061477295,-0.3494396480228551
2016-05-23,-0.0376488393848701,0.30565596638444886,-0.38095364515418906
2016-05-24,-0.042276252753551985,0.26072093484855596,-0.34527344035565993
2016-05-25,-0.2992883539954587,-0.01131455535532788,-0.5872621526355896
2016-05-26,-0.2987141017461043,-0.010633983234440382,-0.5867942202577682
2016-05-27,-0.3197235686761703,-0.041172401834910936,-0.5982747355174297
2016-05-31,-0.15217437924769617,0.1729873737110116,-0.477336132206404
2016-06-01,-0.18440759301290405,0.13802255445706965,-0.5068377404828778
2016-06-02,-0.19032896594191456,0.12727842748796214,-0.5079363593717913
2016-06-03,-0.18608577864393222,0.1424260497938085,-0.5145976070816729
2016-06-06,-0.16247023424402143,0.1589203445138168,-0.4838608130018597
2016-06-07,-0.1591095975455101,0.16455365560383267,-0.4827728506948529
2016-06-08,-0.16801750850822006,0.15097561321506223,-0.4870106302315024
2016-06-09,-0.17069605852731473,0.1473141067114874,-0.4887062237661169
2016-06-10,-0.03329333635484136,0.30359875564439537,-0.3701854283540781
2016-06-13,-0.012012896743935908,0.3120234892244018,-0.33604928271227363
2016-06-14,0.024075993055824696,0.3826990814240622,-0.33454709531241283
2016-06-15,-0.05594701761425963,0.3295212152538516,-0.44141525048237085
2016-06-16,-0.07383046274208344,0.3244951516962387,-0.4721560771804056
2016-06-17,-0.08012514776032356,0.30737609558632434,-0.46762639110697146
2016-06-20,-0.0438786271532941,0.33649635234430353,-0.42425360665089173
2016-06-21,-0.09856965851702224,0.2690549778524302,-0.4661942948864747
2016-06-22,-0.09641161430479486,0.35176266634869696,-0.5445858949582867
2016-06-23,-0.11246374708518295,0.2975674803862523,-0.5224949745566182
2016-06-24,0.049705208682977495,-0.027946194968869666,0.12735661233482465
2016-06-27,-0.04955941807078683,-0.18530227099215024,0.08618343485057658
2016-06-28,-0.07468106073432854,-0.26253112975509646,0.1131690082864394
2016-06-29,-0.0873926525254703,-0.3153993524702256,0.14061404741928502
2016-06-30,-0.11715545806719974,-0.37473445312498405,0.14042353699058457
2016-07-01,-0.12211408689976876,-0.3756998152199556,0.1314716414204181
2016-07-05,-0.053794063518122257,-0.3199673645489407,0.2123792375126962
2016-07-06,-0.057413645134303526,-0.3274243946655005,0.21259710439689344
2016-07-07,-0.06377340645280673,-0.30486594315349025,0.1773191302478768
2016-07-08,-0.07772927785580147,-0.3491983142636838,0.19373975855208087
2016-07-11,-0.07898927091161989,-0.35165318594054795,0.19367464411730817
2016-07-12,-0.044104756882132404,-0.3252211730232552,0.2370116592589904
2016-07-13,-0.10282625890359068,-0.3773240691166826,0.17167155130950124
2016-07-14,-0.08871396965095223,-0.36799029547481193,0.19056235617290748
2016-07-15,-0.09103039738602735,-0.37044046318808055,0.18837966841602585
2016-07-18,-0.08416029412620374,-0.3616451601712486,0.19332457191884111
2016-07-19,-0.043480314106241535,-0.32250452371837374,0.23554389550589067
2016-07-20,-0.04765420327541005,-0.3280724306588976,0.23276402410807748
2016-07-21,-0.050397944871597586,-0.3337044558503417,0.23290856610714653
2016-07-22,-0.05583895426445222,-0.339990268437119,0.22831235990821455
2016-07-25,-0.1343216058857869,-0.3936240419912955,0.12498083021972174
2016-07-26,-0.18581077051329453,-0.4258990145700796,0.05427747354349055
2016-07-27,-0.17810858304670477,-0.41778050734533423,0.06156334125192472
2016-07-28,-0.16759557791875945,-0.4064606985399217,0.0712695427024028
2016-07-29,-0.1696365104339034,-0.40799796118904014,0.06872494032123332
2016-08-01,-0.16728104910618097,-0.40158538532194504,0.06702328710958314
2016-08-02,-0.20142201746769534,-0.4400525173899271,0.03720848245453647
2016-08-03,-0.21025537871527678,-0.44824326394131603,0.02773250651076247
2016-08-04,-0.21478982636381994,-0.45086127845605256,0.021281625728412714
2016-08-05,-0.24628432356221489,-0.4634748025232574,-0.029093844601172387
2016-08-08,-0.6493192570160182,-0.5471441676846458,-0.7514943463473908
2016-08-09,-0.48750887905354046,-0.21884798817348533,-0.7561697699335955
2016-08-10,-0.4618480731729224,-0.09071951328331904,-0.8329766330625258
2016-08-11,-0.25581983342129744,0.29716082753221434,-0.8088004943748092
2016-08-12,-0.13528191439758908,0.5645770198589437,-0.8351408486541219
2016-08-15,-0.013766944955145743,0.7244347790992597,-0.7519686690095512
2016-08-16,-0.18776093832218044,0.521405468609098,-0.8969273452534589
2016-08-17,-0.12974113977289908,0.6189811107705205,-0.8784633903163187
2016-08-18,-0.14412995361436876,0.602927916198092,-0.8911878234268296
2016-08-19,0.1252958292117763,1.199048670112559,-0.9484570116890063
2016-08-22,0.19851971844422173,1.314553977249891,-0.9175145403614476
2016-08-23,0.1780396454388254,1.3539366940249473,-0.9978574031472965
2016-08-24,0.08459362039759816,1.1651243292686593,-0.995937088473463
2016-08-25,0.06146742124846882,1.173789563418859,-1.0508547209219214
2016-08-26,0.06288388942434608,1.172547088197619,-1.0467793093489268
2016-08-29,0.011954163400661355,1.072794021990572,-1.0488856951892493
2016-08-30,-0.20225973351327053,0.7581221431680938,-1.1626416101946349
2016-08-31,-0.15460007361702593,0.8374761627142989,-1.1466763099483508
2016-09-01,-0.09577673644415186,0.9464895812618817,-1.1380430541501854
2016-09-02,0.07119883716146735,1.1913289118756365,-1.0489312375527018
2016-09-06,0.09770801228863224,1.2325903018813549,-1.0371742773040904
2016-09-07,0.05982329962053423,1.1766113045602178,-1.0569647053191493
2016-09-08,0.04460095841166478,1.1461679036746442,-1.0569659868513146
2016-09-09,-0.5520329017909289,-0.16897798964593713,-0.9350878139359207
2016-09-12,-0.6767227609757019,-0.41579990432419983,-0.937645617627204
2016-09-13,-0.5408954079237964,-0.33367007795853065,-0.7481207378890622
2016-09-14,-0.531010546356124,-0.309091485342227,-0.7529296073700209
2016-09-15,-0.5043190057084255,-0.3136985515516417,-0.6949394598652092
2016-09-16,-0.49295028598950674,-0.30512746962308906,-0.6807731023559245
2016-09-19,-0.5057918711931597,-0.29270606463356774,-0.7188776777527516
2016-09-20,-0.5097034426993765,-0.29729660554488,-0.7221102798538731
2016-09-21,-0.45378921574200437,-0.2826371045513099,-0.6249413269326988
2016-09-22,-0.4818504861252081,-0.32562457963405644,-0.6380763926163597
2016-09-23,-0.49266660286627745,-0.3401690901324561,-0.6451641156000988
2016-09-26,-0.4109615775611763,-0.2700791544710831,-0.5518440006512695
2016-09-27,-0.4997462884497812,-0.3781517397465073,-0.6213408371530551
2016-09-28,-0.49063190665468054,-0.36869207228838996,-0.6125717410209711
2016-09-29,-0.5010786845082367,-0.40289994498586534,-0.5992574240306081
2016-09-30,-0.5335792585890091,-0.4540395889603044,-0.613118928217714
2016-10-03,-0.5420937274796548,-0.4641052059469412,-0.6200822490123684
2016-10-04,-0.5525714355847993,-0.4817660879927204,-0.6233767831768782
2016-10-05,-0.4391186624640527,-0.36545389468535683,-0.5127834302427485
2016-10-06,-0.43893296691066747,-0.3584357298619144,-0.5194302039594205
2016-10-07,-0.42471974694342784,-0.34630580155990365,-0.503133692326952
2016-10-10,-0.4068461269187684,-0.33461401838460114,-0.47907823545293576
2016-10-11,-0.266954422514073,-0.22391138084952517,-0.30999746417862084
2016-10-12,-0.2733279647971638,-0.2311910963067798,-0.3154648332875478
2016-10-13,-0.2480849011890594,-0.2054029305683242,-0.2907668718097946
2016-10-14,-0.24189624669810927,-0.19913023502378854,-0.28466225837243
2016-10-17,-0.297560657531998,-0.2522604542074102,-0.34286086085658585
2016-10-18,-0.30100797084276537,-0.26585489803034124,-0.3361610436551895
2016-10-19,-0.30360491101623843,-0.2715057956696943,-0.3357040263627826
2016-10-20,-0.3230253423043169,-0.2914123555596637,-0.35463832904897014
2016-10-21,-0.18566558478915762,0.053874233922875,-0.42520540350119024
2016-10-24,-0.07197102096575278,0.27105799959927646,-0.415000041530782
2016-10-25,-0.10427939075862297,0.3427261302200356,-0.5512849117372816
2016-10-26,-0.08008205823696629,0.3692059453396971,-0.5293700618136297
2016-10-27,-0.07501252217701482,0.433200179993412,-0.5832252243474416
2016-10-28,-0.048278254017004196,0.4703686103026813,-0.5669251183366897
2016-10-31,-0.05011202404710097,0.46813683715081866,-0.5683608852450206
2016-11-01,-0.08048382109212834,0.3985794388327349,-0.5595470810169916
2016-11-02,-0.12488938256094834,0.41852261130988433,-0.668301376431781
2016-11-03,-0.09123553627656578,0.49239981046106296,-0.6748708830141945
2016-11-04,-0.12346179447016778,0.46482744862419595,-0.7117510375645315
2016-11-07,-0.2960860854819147,-0.011423066998137617,-0.5807491039656917
2016-11-08,-0.31342984633294735,-0.023105038897988008,-0.6037546537679067
2016-11-09,-0.256479845842543,0.003374202594166922,-0.5163338942792529
2016-11-10,-0.21777368298040028,0.08387492169411828,-0.5194222876549188
2016-11-11,-0.17151429357467834,0.16086275026671507,-0.5038913374160717
